device_id,cpu,cpu_best,cpu_level,cpu_desc,front_pix,front_pix_best,front_pix_level,front_pix_desc,back_pix,back_pix_level,back_pix_desc,back_pix_best,ram,ram_best,ram_level,ram_desc,battery,battery_best,battery_level,battery_desc,screen,screen_best,screen_level,screen_desc,res_ratio,res_ratio_best,res_ratio_level,res_ratio_desc
1290070,高通 骁龙765G,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,2000万像素,78.11,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4500mAh,"",48.05,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1290078,苹果 A13,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,1200万像素,0,高清级像素,6000万,4GB,24G,13.4,游戏运行良好,3969mAh,"",10.72,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2688x1242px,3840*2160,79.77,1080P高清
1290731,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,4000mAh,"",19.63,大电池,6.39英寸,8.3英寸,17.55,需双手打字,1560x720像素,3840*2160,5.74,720P普清
1290790,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,4GB,24G,13.4,游戏运行良好,4000mAh,"",19.63,大电池,6.59英寸,8.3英寸,44.06,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1290921,联发科 Helio P30,骁龙8 Gen3,0,"",1600万像素,8000万,32.51,高清级像素,1300万像素,37.96,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.01英寸,8.3英寸,7.92,需双手打字,2160x1080像素,3840*2160,15.27,1080P高清
1290924,,,,,1600万像素,8000万,32.51,高清级像素,1300万像素,37.96,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.3英寸,8.3英寸,16.02,需双手打字,,,,
1291341,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.39英寸,8.3英寸,17.55,需双手打字,1560x720像素,3840*2160,5.74,720P普清
1291342,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,4000mAh,"",19.63,大电池,6.39英寸,8.3英寸,17.55,需双手打字,1560x720像素,3840*2160,5.74,720P普清
1291507,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.59英寸,8.3英寸,44.06,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1291512,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4000mAh,"",19.63,大电池,6.59英寸,8.3英寸,44.06,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1291831,海思 麒麟 990 5G,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,3200万像素,95.5,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,3800mAh,"",10.08,大电池,6.1英寸,8.3英寸,10.79,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1292156,苹果 A13,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,1200万像素,0,高清级像素,6000万,4GB,24G,13.4,游戏运行良好,3110mAh,"",4.55,小电池,6.1英寸,8.3英寸,10.79,需双手打字,1792x828px,3840*2160,11.9,720P普清
1292157,苹果 A13,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,1200万像素,0,高清级像素,6000万,4GB,24G,13.4,游戏运行良好,3110mAh,"",4.55,小电池,6.1英寸,8.3英寸,10.79,需双手打字,1792x828px,3840*2160,11.9,720P普清
1292158,苹果 A13,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,1200万像素,0,高清级像素,6000万,4GB,24G,13.4,游戏运行良好,3190mAh,"",4.81,小电池,5.8英寸,8.3英寸,4.71,可单手打字,2436x1125px,3840*2160,68.53,1080P高清
1292159,苹果 A13,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,1200万像素,0,高清级像素,6000万,4GB,24G,13.4,游戏运行良好,3190mAh,"",4.81,小电池,5.8英寸,8.3英寸,4.71,可单手打字,2436x1125px,3840*2160,68.53,1080P高清
1292176,苹果 A13,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,1200万像素,0,高清级像素,6000万,4GB,24G,13.4,游戏运行良好,3969mAh,"",10.72,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2688x1242px,3840*2160,79.77,1080P高清
1292177,苹果 A13,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,1200万像素,0,高清级像素,6000万,4GB,24G,13.4,游戏运行良好,3969mAh,"",10.72,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2688x1242px,3840*2160,79.77,1080P高清
1292551,高通 骁龙855 Plus,骁龙8 Gen3,0,"",1600万像素,8000万,32.51,高清级像素,1000万像素,26.27,普通级像素,6000万,12GB,24G,89.35,游戏运行良好,4235mAh,"",25.99,大电池,7.3英寸,8.3英寸,96.49,需双手打字,2152x1536像素,3840*2160,77.67,2K超清
1292757,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,3200万像素,95.5,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4500mAh,"",48.05,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2400x1176px,3840*2160,71.43,1080P高清
1293200,联发科 MT6762R,骁龙8 Gen3,0,"",1300万像素,8000万,0,高清级像素,500万像素,0,普通级像素,6000万,3GB,24G,4.79,游戏运行良好,3020mAh,"",3.45,小电池,5.71英寸,8.3英寸,4.48,可单手打字,1560x720px,3840*2160,5.74,720P普清
1293301,联发科 MT6762R,骁龙8 Gen3,0,"",1300万像素,8000万,0,高清级像素,500万像素,0,普通级像素,6000万,2GB,24G,1.74,游戏运行良好,3020mAh,"",3.45,小电池,5.71英寸,8.3英寸,4.48,可单手打字,1560x720px,3840*2160,5.74,720P普清
1293359,联发科 MTK6763,骁龙8 Gen3,0,"",1600万像素,8000万,32.51,高清级像素,800万像素,24.58,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,5000mAh,"",87.08,大电池,6.2英寸,8.3英寸,12.73,需双手打字,1520x720像素,3840*2160,3.95,720P普清
1293516,联发科 MTK6763,骁龙8 Gen3,0,"",1600万像素,8000万,32.51,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.2英寸,8.3英寸,12.73,需双手打字,1520x720像素,3840*2160,3.95,720P普清
1293856,海思 麒麟 990,骁龙8 Gen3,0,"",4000万像素主镜头+1600万像素超广角镜头+800万像素长焦镜头,8000万,38.39,高清级像素,2400万像素,80.18,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4200mAh,"",25.35,大电池,6.62英寸,8.3英寸,48.24,需双手打字,2340x1080像素,3840*2160,24.46,1080P高清
1293857,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2400x1176px,3840*2160,71.43,1080P高清
1293875,海思 麒麟 990,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,2400万像素,80.18,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4200mAh,"",25.35,大电池,6.62英寸,8.3英寸,48.24,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1293878,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,2400万像素,80.18,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4200mAh,"",25.35,大电池,6.62英寸,8.3英寸,48.24,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1293893,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2400x1176px,3840*2160,71.43,1080P高清
1293901,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2400x1176px,3840*2160,71.43,1080P高清
1293903,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2400x1176px,3840*2160,71.43,1080P高清
1293904,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素电影超广角镜头+4000万像素超感光镜头+800万像素长焦镜头+3D深感镜头,8000万,38.39,高清级像素,3200万像素+3D深感摄像头,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2400x1176像素,3840*2160,71.43,1080P高清
1293906,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2400x1176px,3840*2160,71.43,1080P高清
1293907,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2400x1176px,3840*2160,71.43,1080P高清
1293929,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,2400万像素,80.18,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4200mAh,"",25.35,大电池,6.62英寸,8.3英寸,48.24,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1293931,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,2400万像素,80.18,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4200mAh,"",25.35,大电池,6.62英寸,8.3英寸,48.24,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1294617,高通 骁龙855,骁龙8 Gen3,0,"",1220万像素,8000万,14.94,高清级像素,800万像素,24.58,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,3130mAh,"",4.59,小电池,6.4英寸,8.3英寸,19.31,需双手打字,2430x1080像素,3840*2160,64.57,1080P高清
1295280,高通 骁龙888 Plus,骁龙8 Gen3,0,"",1.08亿像素,8000万,0,普通级像素,2000万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4500mAh,"",48.05,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1295303,,,,,1600万像素,8000万,32.51,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.52英寸,8.3英寸,32.71,需双手打字,1280x768px,3840*2160,1.32,720P普清
1295323,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,4000mAh,"",19.63,大电池,6.39英寸,8.3英寸,17.55,需双手打字,1560x720像素,3840*2160,5.74,720P普清
1295334,高通 骁龙439,骁龙8 Gen3,0,"",1200万像素,8000万,14.46,高清级像素,800万像素,24.58,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,5000mAh,"",87.08,大电池,6.22英寸,8.3英寸,13.48,需双手打字,1520x720像素,3840*2160,3.95,720P普清
1295486,高通 骁龙855 Plus,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,2000万像素,78.11,高清级像素,6000万,,,,,,,,,6.2英寸,8.3英寸,12.73,需双手打字,,,,
1295652,高通 骁龙865,骁龙8 Gen3,0,"",1200万像素,8000万,14.46,高清级像素,1000万像素,26.27,普通级像素,6000万,12GB,24G,89.35,游戏运行良好,4000mAh,"",19.63,大电池,6.2英寸,8.3英寸,12.73,需双手打字,3200x1440像素,3840*2160,96.86,2K超清
1296322,高通 骁龙439,骁龙8 Gen3,0,"",1200万像素,8000万,14.46,高清级像素,800万像素,24.58,普通级像素,6000万,3GB,24G,4.79,游戏运行良好,5000mAh,"",87.08,大电池,6.22英寸,8.3英寸,13.48,需双手打字,1520x720像素,3840*2160,3.95,720P普清
1296891,高通 骁龙439,骁龙8 Gen3,0,"",1300万像素,8000万,24.84,高清级像素,500万像素,5.19,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,4000mAh,"",19.63,大电池,5.84英寸,8.3英寸,5.08,可单手打字,1440x720像素,3840*2160,2.48,720P普清
1297045,联发科 Helio P60,骁龙8 Gen3,0,"",1600万像素,8000万,32.51,高清级像素,800万像素,24.58,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,5000mAh,"",87.08,大电池,6.49英寸,8.3英寸,23.79,需双手打字,1560x720像素,3840*2160,5.74,720P普清
1297078,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,4000mAh,"",19.63,大电池,6.39英寸,8.3英寸,17.55,需双手打字,1560x720像素,3840*2160,5.74,720P普清
1297079,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.39英寸,8.3英寸,17.55,需双手打字,1560x720像素,3840*2160,5.74,720P普清
1297321,联发科 MT6771,骁龙8 Gen3,0,"",1600万像素,8000万,32.51,高清级像素,1300万像素,37.96,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,3000mAh,"",3.26,小电池,5.86英寸,8.3英寸,5.19,可单手打字,1520x720像素,3840*2160,3.95,720P普清
1297414,高通 骁龙865,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,,,,,8GB,24G,65.04,游戏运行良好,4380mAh,"",30.62,大电池,6.01英寸,8.3英寸,7.92,需双手打字,,,,
1297516,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.3英寸,8.3英寸,16.02,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1297517,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.3英寸,8.3英寸,16.02,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1297518,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4000mAh,"",19.63,大电池,6.3英寸,8.3英寸,16.02,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1297530,高通 骁龙660,骁龙8 Gen3,0,"",2400万像素,8000万,35.57,高清级像素,2000万像素,78.11,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,3800mAh,"",10.08,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2340x1080像素,3840*2160,24.46,1080P高清
1297716,高通 骁龙439,骁龙8 Gen3,0,"",1300万像素,8000万,24.84,高清级像素,500万像素,5.19,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,4000mAh,"",19.63,大电池,5.84英寸,8.3英寸,5.08,可单手打字,1440x720像素,3840*2160,2.48,720P普清
1297727,高通 骁龙660,骁龙8 Gen3,0,"",2400万像素,8000万,35.57,高清级像素,2000万像素,78.11,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,3800mAh,"",10.08,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2340x1080像素,3840*2160,24.46,1080P高清
1298097,高通 骁龙,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,2000万像素,78.11,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.3英寸,8.3英寸,16.02,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1298295,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.3英寸,8.3英寸,16.02,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1298322,联发科 Helio P70,骁龙8 Gen3,0,"",1200万像素,8000万,14.46,高清级像素,2480万像素,80.24,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,3940mAh,"",10.61,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2340x1080像素,3840*2160,24.46,1080P高清
1298842,联发科 Helio P35,骁龙8 Gen3,0,"",1200万像素,8000万,14.46,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,3000mAh,"",3.26,小电池,5.84英寸,8.3英寸,5.08,可单手打字,2280x1080像素,3840*2160,16.9,1080P高清
1299582,苹果 A14,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,1200万像素,0,高清级像素,6000万,4GB,24G,13.4,游戏运行良好,2227mAh,"",0.91,小电池,5.4英寸,8.3英寸,2.32,可单手打字,2340x1080px,3840*2160,24.46,1080P高清
1299595,联发科 Helio P65,骁龙8 Gen3,0,"",1600万像素,8000万,32.51,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2340x1080像素,3840*2160,24.46,1080P高清
1300183,三星 Exynos 980,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1301238,三星 Exynos 980,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1301506,海思 麒麟 810,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4200mAh,"",25.35,大电池,6.4英寸,8.3英寸,19.31,需双手打字,2310x1080像素,3840*2160,17.13,1080P高清
1301989,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4200mAh,"",25.35,大电池,6.57英寸,8.3英寸,41.75,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1302451,高通 骁龙765G,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4025mAh,"",20.2,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1303014,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.3英寸,8.3英寸,16.02,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1303016,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4000mAh,"",19.63,大电池,6.3英寸,8.3英寸,16.02,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1303051,海思 麒麟 990 5G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,,,,,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,8英寸,8.3英寸,99.07,需双手打字,2480x2200像素,3840*2160,99.11,4K超高清
1303453,高通 骁龙865,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,2000万像素,78.11,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4780mAh,"",57.86,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1304146,高通 骁龙765G,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,2000万像素,78.11,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4500mAh,"",48.05,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1304147,高通 骁龙765G,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,2000万像素,78.11,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1304149,高通 骁龙765G,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,2000万像素,78.11,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1305852,联发科 Helio P70,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4000mAh,"",19.63,大电池,6.4英寸,8.3英寸,19.31,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1305856,联发科 Helio P35（MT6765）,骁龙8 Gen3,0,"",1200万像素,8000万,14.46,高清级像素,800万像素,24.58,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,4230mAh,"",25.96,大电池,6.5英寸,8.3英寸,30.13,需双手打字,1600x720像素,3840*2160,10.74,720P普清
